V1,V2,V3,V4,V5,V6,V7,Class
3,29,47,25,28,19.86,40.67,9
2,10,0,26,29,21.310000000000002,43.345,10
3,29,13,26,30,19.86,40.67,9
4,16,10,16,18,24.729000000000113,43.345,5
4,16,15,16,30,24.729000000000113,45.235,5
5,2,23,4,32,40.36,68.115,2
3,29,53,26,55,19.86,40.67,9
4,16,7,16,21,24.729000000000113,45.235,5
2,10,0,26,21,21.310000000000002,43.345,10
4,16,7,16,0,24.729000000000113,45.235,5
7,0,40,1,58,23.0,57.678500000000035,3
5,2,23,4,20,40.36,68.115,2
2,10,0,26,13,21.310000000000002,43.345,10
4,16,10,16,25,24.729000000000113,45.235,5
4,16,25,16,6,24.729000000000113,45.235,5
2,10,0,26,27,21.310000000000002,43.345,10
4,16,10,16,24,27.739000000000114,45.235,5
4,16,17,16,23,27.739000000000114,45.235,5
2,10,0,26,24,21.310000000000002,43.345,10
3,29,13,26,14,19.86,40.67,9
2,10,0,26,6,21.310000000000002,43.345,10
3,29,20,26,34,19.86,41.94,9
5,2,21,4,47,40.36,68.115,2
2,10,0,26,14,21.310000000000002,43.345,10
4,16,29,16,21,27.739000000000114,45.235,5
5,2,14,4,30,40.36,68.115,2
4,16,12,16,29,27.739000000000114,45.235,5
4,16,12,16,31,27.739000000000114,47.21,5
2,10,0,26,32,21.310000000000002,43.345,10
4,16,17,16,22,27.739000000000114,47.21,5
2,10,0,26,6,21.310000000000002,43.345,10
2,10,0,26,12,21.310000000000002,43.345,10
2,10,0,26,5,21.310000000000002,43.345,10
6,6,6,0,24,23.0,57.678500000000035,3
4,16,10,16,10,27.739000000000114,47.21,5
4,16,10,16,10,27.739000000000114,47.21,5
6,7,6,0,17,23.0,57.678500000000035,3
4,16,42,16,8,27.739000000000114,47.21,5
2,10,0,26,10,21.310000000000002,43.345,10
4,16,38,16,34,27.739000000000114,47.21,5
4,16,10,16,34,27.739000000000114,47.21,5
2,10,0,27,0,21.310000000000002,43.345,10
6,7,24,0,24,23.0,57.678500000000035,3
3,30,63,26,28,19.86,41.94,9
3,30,18,27,41,19.86,41.94,9
5,2,5,4,34,40.36,68.115,2
2,10,0,27,15,21.310000000000002,45.235,10
3,30,18,27,52,19.86,41.94,9
6,7,24,0,36,23.0,57.678500000000035,3
2,10,0,27,43,21.310000000000002,45.235,10
5,2,60,4,6,40.36,68.115,2
4,16,38,17,30,27.739000000000114,47.21,5
4,16,8,17,25,27.739000000000114,47.21,5
2,10,0,27,45,21.310000000000002,45.235,10
4,16,15,17,4,27.739000000000114,47.21,5
2,10,0,27,25,21.310000000000002,45.235,10
4,16,15,17,26,27.739000000000114,47.21,5
4,16,17,17,11,27.739000000000114,47.21,5
4,16,30,17,48,27.739000000000114,47.21,5
2,10,0,27,18,21.310000000000002,45.235,10
5,3,28,4,26,40.36,68.115,2
4,16,12,17,43,27.739000000000114,47.21,5
4,16,29,17,48,27.739000000000114,47.21,5
4,16,17,17,14,27.739000000000114,47.21,5
4,16,25,17,20,27.739000000000114,47.21,5
2,10,0,27,26,21.310000000000002,45.235,10
4,16,49,17,18,27.739000000000114,47.21,5
4,16,30,17,0,27.739000000000114,47.21,5
3,30,20,27,5,19.86,41.94,9
4,16,25,17,27,27.739000000000114,47.21,5
6,7,6,0,34,23.0,57.678500000000035,3
5,7,37,5,45,40.36,68.115,2
4,16,10,17,20,27.739000000000114,47.21,5
4,16,16,17,32,27.739000000000114,47.21,5
6,7,24,0,8,23.0,57.678500000000035,3
5,7,31,5,29,40.36,68.115,2
7,0,59,1,20,23.0,57.678500000000035,3
2,10,0,27,7,21.310000000000002,45.235,10
5,7,9,5,15,40.36,68.115,2
2,10,0,27,6,21.310000000000002,45.235,10
5,7,14,5,10,40.36,68.115,2
2,10,0,27,0,21.310000000000002,45.235,10
4,16,25,17,10,27.739000000000114,47.21,5
6,7,14,0,6,23.0,57.678500000000035,3
2,12,0,27,44,21.310000000000002,45.235,10
2,12,0,27,52,21.310000000000002,45.235,10
4,16,13,17,8,27.739000000000114,47.21,5
4,16,35,17,27,27.739000000000114,47.21,5
2,12,0,27,38,21.310000000000002,45.235,10
6,7,6,0,20,23.0,57.678500000000035,3
4,16,17,17,12,27.739000000000114,47.21,5
7,0,40,1,38,23.0,57.678500000000035,3
2,12,0,28,53,21.310000000000002,45.235,10
5,7,60,5,6,40.36,68.115,2
2,12,0,28,20,21.310000000000002,45.235,10
4,16,15,17,29,27.739000000000114,47.21,5
2,12,0,28,0,21.310000000000002,45.235,10
4,16,11,17,14,27.739000000000114,47.21,5
5,7,9,5,29,40.36,68.115,2
4,16,10,17,18,27.739000000000114,47.21,5
4,16,12,17,39,27.739000000000114,47.21,5
4,16,12,17,19,27.739000000000114,47.21,5
4,16,25,17,35,27.739000000000114,47.21,5
2,12,0,28,21,21.310000000000002,45.235,10
2,12,0,28,11,21.310000000000002,45.235,10
4,17,8,17,39,40.36,47.21,5
2,12,0,28,4,21.310000000000002,45.235,10
4,17,15,17,0,40.36,47.21,5
4,17,15,17,5,40.36,47.21,5
5,7,31,5,0,40.36,68.115,2
2,12,0,28,25,21.310000000000002,47.21,10
4,17,35,17,31,40.36,47.21,5
5,7,28,5,12,40.36,68.115,2
5,7,33,5,43,40.36,68.115,2
4,17,11,17,29,23.0,48.96,6
4,17,7,17,9,23.0,48.96,6
3,30,20,27,14,19.86,41.94,9
4,17,25,17,0,23.0,48.96,6
5,7,33,5,41,40.36,68.115,2
2,12,0,28,31,23.0,47.21,10
5,7,21,5,20,40.36,68.115,2
2,12,0,28,13,23.0,47.21,10
7,0,14,9,12,23.0,57.678500000000035,3
6,7,27,0,8,23.0,57.678500000000035,3
5,7,37,5,0,40.36,68.115,2
3,30,18,27,58,19.86,41.94,9
2,12,0,28,0,23.0,47.21,10
6,7,39,0,40,23.0,57.678500000000035,3
2,12,0,28,20,23.0,47.21,10
4,17,30,17,21,23.0,48.96,6
4,17,11,17,7,23.0,48.96,6
6,7,12,0,45,23.0,57.678500000000035,3
2,14,0,28,18,23.0,47.21,10
2,16,0,28,38,23.0,47.21,10
4,17,8,17,8,23.0,48.96,6
2,17,0,29,8,23.0,47.21,10
4,17,17,17,26,23.0,48.96,6
4,17,19,17,52,23.0,48.96,6
5,7,60,5,21,40.36,68.115,2
4,17,13,17,30,23.0,48.96,6
3,30,18,27,32,19.86,41.94,9
4,17,7,17,14,23.0,48.96,6
4,17,7,17,0,23.0,48.96,6
5,7,60,5,39,23.0,57.678500000000035,3
3,30,18,27,32,19.86,41.94,9
4,17,15,17,14,23.0,48.96,6
2,17,0,29,6,23.0,48.96,10
2,17,0,29,24,23.0,48.96,10
2,17,0,29,13,23.0,48.96,10
3,30,53,27,10,19.86,41.94,9
2,17,0,29,30,23.0,48.96,10
5,7,34,5,7,23.0,57.678500000000035,3
4,17,19,18,30,23.0,48.96,6
2,17,0,29,22,23.0,48.96,10
6,7,48,0,28,23.0,57.678500000000035,3
6,7,43,0,11,23.0,57.678500000000035,3
4,17,19,18,40,24.729000000000113,48.96,6
2,17,0,29,22,23.0,48.96,10
6,7,24,0,6,23.0,57.678500000000035,3
2,17,0,29,0,23.0,48.96,10
2,17,0,29,7,23.0,48.96,10
5,7,37,5,26,23.0,57.678500000000035,3
2,17,0,29,15,23.0,48.96,10
5,7,45,5,0,23.0,57.678500000000035,3
7,0,14,9,16,23.0,57.678500000000035,3
5,7,28,5,33,23.0,57.678500000000035,3
6,7,12,0,19,23.0,57.678500000000035,3
6,7,39,0,35,23.0,57.678500000000035,3
6,7,39,0,12,23.0,57.678500000000035,3
2,17,0,29,43,23.0,48.96,10
4,17,7,18,21,24.729000000000113,48.96,6
5,7,21,6,10,23.0,57.678500000000035,3
7,0,49,9,21,23.0,57.678500000000035,3
3,30,32,27,42,19.86,41.94,9
2,17,54,29,33,23.0,48.96,10
6,7,6,0,9,23.0,57.678500000000035,3
2,17,0,30,37,24.729000000000113,48.96,10
5,7,33,6,25,23.0,57.678500000000035,3
4,17,13,18,15,24.729000000000113,48.96,6
5,7,21,6,6,23.0,57.678500000000035,3
4,17,29,18,8,24.729000000000113,48.96,6
2,17,0,30,14,24.729000000000113,48.96,10
2,17,0,30,29,24.729000000000113,48.96,10
4,17,13,18,31,24.729000000000113,48.96,6
2,17,0,30,6,24.729000000000113,48.96,10
5,7,7,6,53,23.0,57.678500000000035,3
5,7,21,7,20,23.0,57.678500000000035,3
4,17,16,18,40,24.729000000000113,48.96,6
2,18,0,30,41,24.729000000000113,48.96,10
5,7,7,7,0,23.0,57.678500000000035,3
4,17,53,18,38,24.729000000000113,48.96,6
7,0,40,9,42,23.0,57.678500000000035,3
2,18,0,30,9,24.729000000000113,48.96,10
7,0,40,9,22,23.0,57.678500000000035,3
5,7,34,7,13,23.0,57.678500000000035,3
2,18,0,30,0,24.729000000000113,48.96,10
2,18,0,30,22,24.729000000000113,48.96,10
2,21,0,30,31,24.729000000000113,48.96,10
5,7,35,7,6,23.0,57.678500000000035,3
4,17,17,18,26,24.729000000000113,48.96,6
5,7,31,7,35,23.0,57.678500000000035,3
2,21,52,30,35,24.729000000000113,48.96,10
2,21,0,30,0,24.729000000000113,48.96,10
5,7,31,7,20,23.0,57.678500000000035,3
6,7,27,0,8,23.0,57.678500000000035,3
2,21,0,30,51,24.729000000000113,48.96,10
5,7,5,7,38,23.0,57.678500000000035,3
6,7,24,0,30,23.0,57.678500000000035,3
4,17,29,18,20,24.729000000000113,51.03275000000002,6
4,17,25,18,12,24.729000000000113,51.03275000000002,6
7,0,14,9,14,23.0,57.678500000000035,3
6,7,24,0,55,23.0,57.678500000000035,3
5,7,7,7,34,23.0,57.678500000000035,3
4,17,17,18,7,24.729000000000113,51.03275000000002,6
4,17,19,19,19,24.729000000000113,51.03275000000002,6
4,17,25,19,-2,24.729000000000113,51.03275000000002,6
4,17,19,19,8,24.729000000000113,51.03275000000002,6
6,7,12,0,23,24.729000000000113,57.678500000000035,3
2,21,0,30,9,24.729000000000113,48.96,10
6,7,12,0,32,24.729000000000113,57.678500000000035,3
4,17,29,19,27,24.729000000000113,51.03275000000002,6
2,21,0,30,17,24.729000000000113,48.96,10
5,7,26,7,12,24.729000000000113,57.678500000000035,3
2,21,0,30,38,27.739000000000114,48.96,10
2,21,0,30,10,27.739000000000114,48.96,10
4,17,10,19,17,24.729000000000113,51.03275000000002,6
4,17,10,19,17,24.729000000000113,51.03275000000002,6
2,21,0,30,8,27.739000000000114,48.96,10
2,21,0,30,16,27.739000000000114,48.96,10
3,30,47,27,13,19.86,41.94,9
6,7,24,0,22,27.739000000000114,57.678500000000035,3
5,7,37,7,35,27.739000000000114,57.678500000000035,3
2,21,0,31,35,27.739000000000114,48.96,10
6,7,6,0,34,27.739000000000114,57.678500000000035,3
4,17,30,19,58,24.729000000000113,51.03275000000002,6
4,17,42,19,24,24.729000000000113,51.03275000000002,6
5,7,9,7,25,27.739000000000114,57.678500000000035,3
6,7,27,0,24,27.739000000000114,57.678500000000035,3
2,22,0,31,27,27.739000000000114,48.96,10
5,7,23,7,37,27.739000000000114,57.678500000000035,3
3,30,18,27,18,19.86,41.94,9
5,7,28,7,36,27.739000000000114,57.678500000000035,3
6,7,60,0,28,27.739000000000114,57.678500000000035,3
2,23,0,31,32,27.739000000000114,48.96,10
2,26,0,31,5,27.739000000000114,48.96,10
5,8,4,7,33,27.739000000000114,57.678500000000035,3
4,17,38,19,10,24.729000000000113,51.03275000000002,6
6,8,12,0,6,27.739000000000114,57.678500000000035,3
5,8,35,7,9,27.739000000000114,57.678500000000035,3
7,0,14,9,12,27.739000000000114,57.678500000000035,3
5,8,21,7,7,27.739000000000114,57.678500000000035,3
4,17,17,19,18,24.729000000000113,51.03275000000002,6
2,26,0,33,13,27.739000000000114,48.96,10
4,17,16,19,39,24.729000000000113,51.03275000000002,6
2,26,0,33,26,27.739000000000114,51.03275000000002,10
4,17,15,19,33,24.729000000000113,51.03275000000002,6
4,17,20,19,38,24.729000000000113,51.03275000000002,6
5,8,21,7,11,27.739000000000114,57.678500000000035,3
5,8,7,7,40,27.739000000000114,57.678500000000035,3
2,26,0,33,47,27.739000000000114,51.03275000000002,10
2,26,0,33,26,27.739000000000114,51.03275000000002,10
2,26,0,33,24,27.739000000000114,51.03275000000002,10
3,30,18,29,7,19.86,41.94,9
4,17,8,19,22,24.729000000000113,51.03275000000002,6
4,17,18,19,34,24.729000000000113,51.03275000000002,6
4,17,13,19,33,24.729000000000113,51.03275000000002,6
3,30,47,29,12,19.86,41.94,9
5,9,37,7,25,27.739000000000114,57.678500000000035,3
4,17,11,19,34,24.729000000000113,51.03275000000002,6
5,9,37,7,29,27.739000000000114,57.678500000000035,3
4,17,17,19,23,24.729000000000113,51.03275000000002,6
6,9,6,0,12,27.739000000000114,57.678500000000035,3
4,17,29,19,5,24.729000000000113,51.03275000000002,6
4,17,25,20,11,24.729000000000113,51.03275000000002,6
5,9,21,8,6,27.739000000000114,57.678500000000035,3
5,10,9,8,16,27.739000000000114,57.678500000000035,3
2,26,0,33,20,27.739000000000114,51.03275000000002,10
2,26,0,33,40,27.739000000000114,51.03275000000002,10
5,10,30,8,32,27.739000000000114,57.678500000000035,3
5,10,33,8,21,27.739000000000114,57.678500000000035,3
2,26,0,33,22,27.739000000000114,51.03275000000002,10
6,9,12,0,18,27.739000000000114,57.678500000000035,3
5,10,37,8,42,27.739000000000114,57.678500000000035,3
2,26,0,33,0,27.739000000000114,51.03275000000002,10
5,10,9,8,18,27.739000000000114,57.678500000000035,3
6,9,6,0,31,27.739000000000114,57.678500000000035,3
2,26,0,34,41,27.739000000000114,51.03275000000002,10
2,26,0,34,29,27.739000000000114,51.03275000000002,10
4,17,29,20,14,24.729000000000113,51.03275000000002,6
2,32,0,34,20,27.739000000000114,51.03275000000002,10
5,10,21,8,7,27.739000000000114,57.678500000000035,3
5,10,31,8,2,27.739000000000114,57.678500000000035,3
2,32,0,34,8,40.36,51.03275000000002,10
5,10,37,8,20,27.739000000000114,57.678500000000035,3
4,18,8,20,7,24.729000000000113,51.03275000000002,6
7,0,44,9,38,27.739000000000114,57.678500000000035,3
4,18,8,20,7,24.729000000000113,51.03275000000002,6
5,10,7,8,23,27.739000000000114,57.678500000000035,3
6,9,39,0,0,27.739000000000114,57.678500000000035,3
2,32,0,34,41,40.36,57.678500000000035,10
3,30,32,29,46,19.86,41.94,9
4,18,13,20,44,24.729000000000113,51.03275000000002,6
5,10,7,8,21,27.739000000000114,57.678500000000035,3
2,32,0,34,6,40.36,57.678500000000035,10
6,9,27,0,26,27.739000000000114,57.678500000000035,3
5,10,22,8,20,27.739000000000114,57.678500000000035,3
2,32,0,35,24,40.36,68.115,10
5,10,42,8,24,27.739000000000114,57.678500000000035,3
4,18,41,20,30,24.729000000000113,51.03275000000002,6
2,32,0,35,0,40.36,68.115,10
6,9,24,0,0,27.739000000000114,57.678500000000035,3
6,9,24,0,9,27.739000000000114,57.678500000000035,3
5,10,33,8,23,27.739000000000114,57.678500000000035,3
2,32,0,37,20,40.36,68.115,10
4,18,15,20,44,24.729000000000113,51.03275000000002,6
5,10,33,8,19,27.739000000000114,57.678500000000035,3
6,9,12,0,35,27.739000000000114,57.678500000000035,3
4,18,8,20,11,24.729000000000113,51.03275000000002,6
4,18,16,20,22,24.729000000000113,51.03275000000002,6
4,18,10,20,18,24.729000000000113,51.03275000000002,6
5,10,9,8,9,27.739000000000114,57.678500000000035,3
2,32,0,37,8,40.36,68.115,10
2,32,0,37,14,40.36,68.115,10
4,18,18,20,49,24.729000000000113,51.03275000000002,6
5,10,26,9,11,27.739000000000114,57.678500000000035,3
4,18,18,20,12,24.729000000000113,51.03275000000002,6
2,35,0,37,34,40.36,68.115,10
2,35,0,37,29,40.36,68.115,10
2,35,0,37,40,40.36,68.115,10
4,18,11,20,42,24.729000000000113,51.03275000000002,6
5,10,26,9,11,27.739000000000114,57.678500000000035,3
5,10,5,9,27,27.739000000000114,57.678500000000035,3
3,30,0,30,24,19.86,41.94,9
3,30,32,33,42,19.86,41.94,9
4,18,16,20,31,24.729000000000113,51.03275000000002,6
5,10,4,9,29,27.739000000000114,57.678500000000035,3
6,9,27,4,18,27.739000000000114,57.678500000000035,3
3,30,0,33,38,19.86,41.94,9
3,30,0,33,7,19.86,41.94,9
5,10,21,9,25,27.739000000000114,57.678500000000035,3
4,18,8,20,32,24.729000000000113,51.03275000000002,6
3,32,0,33,-2,19.86,41.94,9
3,32,0,33,11,19.86,41.94,9
3,32,36,33,6,21.310000000000002,41.94,9
3,32,47,33,31,21.310000000000002,41.94,9
3,32,0,33,23,21.310000000000002,41.94,9
3,32,0,33,57,21.310000000000002,41.94,9
4,18,19,20,32,24.729000000000113,51.03275000000002,6
3,32,0,33,29,21.310000000000002,41.94,9
3,32,0,33,8,21.310000000000002,41.94,9
3,32,0,33,6,21.310000000000002,41.94,9
4,18,19,20,24,24.729000000000113,53.79625000000006,6
5,10,7,9,21,27.739000000000114,57.678500000000035,3
7,0,59,9,12,27.739000000000114,57.678500000000035,3
3,32,0,33,33,21.310000000000002,41.94,9
6,9,6,4,55,27.739000000000114,57.678500000000035,3
4,18,8,20,33,24.729000000000113,53.79625000000006,6
4,18,36,20,6,24.729000000000113,53.79625000000006,6
4,18,19,20,8,24.729000000000113,53.79625000000006,6
4,18,18,20,37,24.729000000000113,53.79625000000006,6
3,32,0,34,19,21.310000000000002,41.94,9
5,10,21,9,35,27.739000000000114,57.678500000000035,3
3,32,0,34,13,21.310000000000002,41.94,9
7,0,14,9,12,27.739000000000114,68.115,3
3,32,0,34,23,21.310000000000002,41.94,9
3,32,32,34,29,21.310000000000002,41.94,9
5,10,21,9,26,27.739000000000114,68.115,3
6,10,27,4,5,27.739000000000114,68.115,3
4,18,8,20,24,24.729000000000113,53.79625000000006,6
3,34,0,34,10,21.310000000000002,41.94,9
6,10,12,4,9,27.739000000000114,68.115,3
5,10,28,9,26,27.739000000000114,68.115,3
4,19,17,20,27,24.729000000000113,53.79625000000006,6
6,10,27,7,24,27.739000000000114,68.115,3
6,10,6,7,14,27.739000000000114,68.115,3
3,34,0,34,23,21.310000000000002,41.94,9
6,10,12,7,41,27.739000000000114,68.115,3
4,19,53,20,6,24.729000000000113,53.79625000000006,6
4,19,16,20,1,24.729000000000113,53.79625000000006,6
3,34,0,34,10,21.310000000000002,41.94,9
6,10,24,7,24,27.739000000000114,68.115,3
3,34,0,34,34,21.310000000000002,41.94,9
4,19,18,20,11,27.739000000000114,53.79625000000006,6
4,19,17,20,13,27.739000000000114,53.79625000000006,6
3,34,0,34,21,21.310000000000002,41.94,9
4,19,11,20,31,27.739000000000114,53.79625000000006,6
5,10,30,9,35,27.739000000000114,68.115,3
5,12,7,10,31,27.739000000000114,68.115,3
5,12,33,10,30,27.739000000000114,68.115,3
3,34,0,35,33,21.310000000000002,41.94,9
4,19,11,20,53,27.739000000000114,53.79625000000006,6
2,35,54,37,42,40.36,68.115,10
6,10,26,7,22,27.739000000000114,68.115,3
4,19,20,20,22,27.739000000000114,53.79625000000006,6
5,12,7,10,22,27.739000000000114,68.115,3
3,34,0,35,45,21.310000000000002,41.94,9
7,0,24,9,1,27.739000000000114,68.115,3
4,19,41,20,8,27.739000000000114,53.79625000000006,6
4,19,11,21,24,27.739000000000114,53.79625000000006,6
5,12,7,10,34,27.739000000000114,68.115,3
5,12,7,10,13,27.739000000000114,68.115,3
3,34,0,36,58,21.310000000000002,41.94,9
3,34,0,36,29,21.310000000000002,41.94,9
6,10,48,7,35,27.739000000000114,68.115,3
5,12,7,11,29,27.739000000000114,68.115,3
5,12,9,11,9,27.739000000000114,68.115,3
6,10,12,7,21,27.739000000000114,68.115,3
3,35,0,36,29,21.310000000000002,41.94,9
3,36,0,36,14,21.310000000000002,41.94,9
3,38,0,36,24,21.310000000000002,41.94,9
3,38,0,36,24,21.310000000000002,41.94,9
3,38,0,36,13,21.310000000000002,41.94,9
5,12,46,11,8,27.739000000000114,68.115,3
3,38,0,36,28,21.310000000000002,41.94,9
6,10,12,7,8,27.739000000000114,68.115,3
4,19,8,21,21,27.739000000000114,53.79625000000006,6
5,12,22,11,6,27.739000000000114,68.115,3
7,0,14,9,25,27.739000000000114,68.115,3
3,38,0,36,29,21.310000000000002,41.94,9
3,38,0,36,43,21.310000000000002,41.94,9
3,45,0,36,27,21.310000000000002,41.94,9
7,0,49,9,23,27.739000000000114,68.115,3
6,10,12,7,26,27.739000000000114,68.115,3
5,12,9,11,0,27.739000000000114,68.115,3
6,10,21,8,18,27.739000000000114,68.115,3
5,12,15,11,8,27.739000000000114,68.115,3
5,12,9,11,58,27.739000000000114,68.115,3
7,0,24,10,37,27.739000000000114,68.115,3
5,12,4,11,21,27.739000000000114,68.115,3
4,19,17,21,44,27.739000000000114,53.79625000000006,6
5,12,22,11,27,27.739000000000114,68.115,3
5,13,7,11,39,27.739000000000114,68.115,3
6,10,27,8,18,27.739000000000114,68.115,3
4,19,8,21,0,27.739000000000114,53.79625000000006,6
3,45,63,36,15,21.310000000000002,41.94,9
5,13,33,11,16,27.739000000000114,68.115,3
3,45,0,36,40,21.310000000000002,41.94,9
3,45,0,36,19,21.310000000000002,41.94,9
5,14,22,11,12,27.739000000000114,68.115,3
7,0,40,10,6,27.739000000000114,68.115,3
3,45,0,36,24,21.310000000000002,41.94,9
3,45,0,36,26,21.310000000000002,41.94,9
4,19,13,21,28,27.739000000000114,53.79625000000006,6
3,45,32,36,11,21.310000000000002,41.94,9
4,19,0,21,23,27.739000000000114,53.79625000000006,6
6,10,6,11,28,27.739000000000114,68.115,3
4,19,0,21,21,27.739000000000114,53.79625000000006,6
4,19,20,21,36,27.739000000000114,53.79625000000006,6
4,19,0,21,5,27.739000000000114,53.79625000000006,6
4,19,8,21,11,27.739000000000114,53.79625000000006,6
3,45,32,36,2,21.310000000000002,41.94,9
4,19,41,21,57,27.739000000000114,53.79625000000006,6
4,19,0,21,1,27.739000000000114,53.79625000000006,6
7,0,11,12,29,27.739000000000114,68.115,3
4,19,8,21,34,27.739000000000114,53.79625000000006,6
5,14,16,11,35,27.739000000000114,68.115,3
6,10,21,11,0,27.739000000000114,68.115,3
7,0,24,12,36,27.739000000000114,68.115,3
4,19,20,21,41,27.739000000000114,53.79625000000006,6
4,19,17,21,31,27.739000000000114,53.79625000000006,6
4,19,0,21,6,27.739000000000114,53.79625000000006,6
4,19,0,21,14,27.739000000000114,53.79625000000006,6
4,19,0,21,31,27.739000000000114,53.79625000000006,6
5,14,31,11,9,27.739000000000114,68.115,3
5,14,31,11,11,27.739000000000114,68.115,3
4,19,18,21,37,27.739000000000114,53.79625000000006,6
5,14,35,11,11,27.739000000000114,68.115,3
4,19,8,21,13,27.739000000000114,53.79625000000006,6
4,19,0,21,17,27.739000000000114,53.79625000000006,6
4,19,0,21,28,27.739000000000114,53.79625000000006,6
4,19,0,21,12,27.739000000000114,53.79625000000006,6
4,19,8,21,16,27.739000000000114,53.79625000000006,6
4,19,38,21,29,27.739000000000114,53.79625000000006,6
4,19,0,21,31,27.739000000000114,53.79625000000006,6
4,19,19,21,30,27.739000000000114,57.678500000000035,6
2,35,52,37,28,40.36,68.115,10
4,19,0,21,46,40.36,57.678500000000035,6
6,10,21,11,37,27.739000000000114,68.115,3
5,14,30,11,28,27.739000000000114,68.115,3
4,19,0,21,20,40.36,57.678500000000035,6
5,14,30,11,12,27.739000000000114,68.115,3
5,14,30,11,18,27.739000000000114,68.115,3
4,19,17,21,38,40.36,57.678500000000035,6
7,0,24,12,5,27.739000000000114,68.115,3
7,0,24,12,30,27.739000000000114,68.115,3
4,19,10,21,5,40.36,57.678500000000035,6
2,35,54,37,18,40.36,68.115,10
7,0,14,12,42,27.739000000000114,68.115,3
4,19,0,21,11,40.36,57.678500000000035,6
4,19,0,21,11,40.36,57.678500000000035,6
5,14,15,11,10,40.36,68.115,3
5,14,28,11,7,40.36,68.115,3
4,19,0,21,32,40.36,57.678500000000035,6
5,14,7,11,12,40.36,68.115,3
4,19,10,21,12,40.36,57.678500000000035,6
4,19,20,21,42,40.36,57.678500000000035,6
4,19,25,21,5,40.36,57.678500000000035,6
4,19,20,22,29,40.36,57.678500000000035,6
4,19,8,22,27,40.36,57.678500000000035,6
4,19,0,22,17,40.36,57.678500000000035,6
4,19,0,22,0,40.36,57.678500000000035,6
4,19,0,22,24,40.36,57.678500000000035,6
5,14,33,11,11,40.36,68.115,3
7,0,44,13,9,40.36,68.115,3
4,19,0,22,14,40.36,57.678500000000035,6
6,10,43,11,19,40.36,68.115,3
4,19,18,22,11,40.36,57.678500000000035,6
4,19,0,22,22,40.36,57.678500000000035,6
4,20,0,22,16,40.36,57.678500000000035,6
5,14,23,11,32,40.36,68.115,3
5,14,7,11,12,40.36,68.115,3
4,20,0,22,25,40.36,68.115,6
4,20,0,22,29,40.36,68.115,6
4,20,0,22,10,40.36,68.115,6
4,20,18,22,13,40.36,68.115,6
5,14,34,12,7,40.36,68.115,3
6,10,6,11,55,40.36,68.115,3
6,10,9,11,29,40.36,68.115,3
4,20,19,22,16,40.36,68.115,6
5,14,34,12,24,40.36,68.115,3
6,10,12,11,0,40.36,68.115,3
7,2,24,13,43,40.36,68.115,3
4,20,13,22,30,40.36,68.115,6
4,20,0,22,0,40.36,68.115,6
7,4,49,13,5,40.36,68.115,3
5,14,35,12,7,40.36,68.115,3
4,20,0,22,-1,40.36,68.115,6
4,20,0,22,1,40.36,68.115,6
4,20,0,22,31,40.36,68.115,6
5,14,22,12,23,40.36,68.115,3
6,10,21,11,18,40.36,68.115,3
6,10,26,11,35,40.36,68.115,3
4,20,0,22,6,40.36,68.115,6
4,20,13,22,36,27.739000000000114,51.03275000000002,7
4,20,0,22,8,27.739000000000114,53.79625000000006,7
6,10,21,11,8,40.36,68.115,3
4,20,0,22,19,27.739000000000114,53.79625000000006,7
6,10,9,11,2,24.729000000000113,48.96,4
4,20,36,22,12,27.739000000000114,53.79625000000006,7
6,10,27,11,1,24.729000000000113,48.96,4
6,10,27,11,52,24.729000000000113,48.96,4
4,20,0,22,14,27.739000000000114,53.79625000000006,7
4,20,13,22,14,27.739000000000114,53.79625000000006,7
4,20,19,22,33,27.739000000000114,53.79625000000006,7
4,20,13,22,24,27.739000000000114,53.79625000000006,7
4,20,0,22,20,27.739000000000114,57.678500000000035,7
5,14,46,13,41,40.36,68.115,3
7,4,11,13,45,40.36,68.115,3
6,10,21,11,19,24.729000000000113,48.96,4
5,15,35,13,21,40.36,68.115,3
6,10,12,11,6,24.729000000000113,48.96,4
4,20,0,22,2,27.739000000000114,57.678500000000035,7
7,6,44,13,27,40.36,68.115,3
4,20,0,22,11,27.739000000000114,57.678500000000035,7
7,6,24,13,20,40.36,68.115,3
4,20,25,22,6,27.739000000000114,57.678500000000035,7
5,15,7,13,20,40.36,68.115,3
4,20,19,22,52,27.739000000000114,57.678500000000035,7
4,20,20,22,0,27.739000000000114,57.678500000000035,7
7,6,24,13,17,40.36,68.115,3
4,20,53,22,10,27.739000000000114,57.678500000000035,7
4,20,0,22,8,27.739000000000114,57.678500000000035,7
4,20,41,22,24,27.739000000000114,57.678500000000035,7
4,20,0,22,22,11.35,41.94,8
4,20,8,22,15,11.35,41.94,8
5,15,30,13,27,40.36,68.115,3
7,9,24,14,21,40.36,68.115,3
4,20,0,22,25,11.35,41.94,8
4,20,0,22,33,11.35,41.94,8
5,15,4,13,37,40.36,68.115,3
4,20,13,22,11,11.35,41.94,8
5,15,30,13,22,40.36,68.115,3
4,20,0,22,35,11.35,41.94,8
6,11,21,11,31,24.729000000000113,48.96,4
6,11,21,11,39,24.729000000000113,48.96,4
6,12,30,12,45,24.729000000000113,48.96,4
4,21,0,22,35,12.35,41.94,8
5,15,22,13,0,40.36,68.115,3
