layer_group,step,Lhat,grad_dual_norm_next
conv2,754,1.0379399546190156,0.015609434574806009
conv2,755,1.0142639638117075,0.017108048599825877
conv2,756,1.0076497818056123,0.015458534337290627
conv2,757,0.988547775225306,0.01661576657687315
conv2,758,0.9916286740807042,0.015219085265066164
conv2,759,0.9934409657506599,0.01648770192173232
conv2,760,0.9884836759617777,0.015122943264452633
conv2,761,0.9888112676145283,0.0164075450850293
conv2,762,0.9779402163075951,0.01467672830874446
conv2,763,0.9598281386468709,0.015951342855881546
conv2,764,0.9407298702868625,0.014155888098460098
conv2,765,0.9319243782712028,0.01572786293776817
conv2,766,0.9264586487094374,0.014049465738590726
conv2,767,0.9178216845742637,0.015455694041132473
conv2,768,0.9042374549399039,0.013609795055263755
conv2,769,0.8800918642189405,0.014890910957525717
conv2,770,0.886830445384208,0.013678230966671057
conv2,771,0.8793074261877177,0.014667447572421576
conv2,772,0.8655826468196622,0.01337173595172765
conv2,773,0.8515248299576055,0.014305379756460342
conv2,774,0.8599775612838779,0.013313419842538891
conv2,775,0.8427211208405136,0.013937798947578515
conv2,776,0.8377618672745092,0.013200554765985044
conv2,777,0.8411397568903805,0.013904292633594424
conv2,778,0.8382631140326969,0.013004250518888597
conv2,779,0.8319234014157116,0.013657601123263736
conv2,780,0.8160433170649007,0.01253077095060792
conv2,781,0.8146658896782017,0.013536722223952658
conv2,782,0.815094230070529,0.012433418981108103
conv2,783,0.813128793519671,0.01340681581678
conv2,784,0.8148399694487855,0.012344268763833462
conv2,785,0.8100168498021754,0.013226926106114123
conv2,786,0.8059392406003091,0.012200291533787214
conv2,787,0.7945910564250136,0.012949087969645246
conv2,788,0.7864531508649731,0.01197516389495551
conv2,789,0.7792236470113735,0.012676861629012959
conv2,790,0.7695301796403878,0.011664454603693477
conv2,791,0.7645388704506265,0.012461412903602333
conv2,792,0.7636669756493233,0.011572518756724057
conv2,793,0.7561395878241375,0.012268046651584636
conv2,794,0.7413271076349764,0.011114898246273574
conv2,795,0.7390545323873635,0.012143279015578316
conv2,796,0.7387632810614274,0.010946265592072263
conv2,797,0.7287467263627111,0.01190439928281935
conv2,798,0.7208861622864422,0.01075317891261283
conv2,799,0.7099654127421958,0.011669235476716423
conv2,800,0.6991602772596806,0.010443622258843826
conv2,801,0.6916755240213306,0.011401731770679149
conv2,802,0.6885519827712621,0.01033044843441946
conv2,803,0.689238548004064,0.011405400405055562
conv2,804,0.6819464320123867,0.010132684191515763
conv2,805,0.6775996210886529,0.01122824633732628
conv2,806,0.664493297286509,0.009730136806389879
conv2,807,0.6526843267383305,0.010888946481868852
conv2,808,0.6630388550913255,0.009839680944801867
conv2,809,0.6599879027735154,0.01077438692270994
conv2,810,0.6506929262639428,0.009604716928315271
conv2,811,0.6377480760772687,0.010398518301473498
conv2,812,0.6346647163518293,0.009448463844332814
conv2,813,0.6245298508170704,0.010088060723413006
conv2,814,0.6156152375478491,0.009179025992650913
conv2,815,0.608690262589282,0.009847159028916516
conv2,816,0.6131682645870266,0.009184869148743793
conv2,817,0.6024116664562605,0.009548372658372448
conv2,818,0.597924976537061,0.009053734871749044
conv2,819,0.5969857861781928,0.009465177781414667
conv2,820,0.5948227442536743,0.008929049201545202
conv2,821,0.5880780684779692,0.009256079076692751
conv2,822,0.5794624629372127,0.008591199626240024
conv2,823,0.5825044784204008,0.009263649392982022
conv2,824,0.5772881133331291,0.008450859239106497
conv2,825,0.5748448641872765,0.009131406161145024
conv2,826,0.5703830658806266,0.00827170539518
conv2,827,0.5684402293512602,0.009060465529501837
conv2,828,0.5632469620451184,0.008137540223974345
conv2,829,0.5518009999132862,0.008767102392474906
conv2,830,0.5447548206442957,0.007930290113646201
conv2,831,0.5383324681541909,0.00860475194749219
conv2,832,0.5312023042057277,0.007749393665929338
conv2,833,0.5334384427838599,0.008663408630694588
conv2,834,0.5290079764054817,0.00756837588308599
conv2,835,0.5240926293180032,0.008450130008450752
conv2,836,0.5177770618603647,0.007414773811303477
conv2,837,0.5099451464286882,0.008211815900793056
conv2,838,0.5073445016465894,0.00727347773078653
conv2,839,0.5052775882264688,0.008123138342267421
conv2,840,0.4986331518467808,0.00708374343516477
conv2,841,0.4933731732801958,0.007953787877076445
conv2,842,0.4956119191164196,0.0070688172196888424
conv2,843,0.48793748636676115,0.007764333089067534
conv2,844,0.4796755732459027,0.006879078454511567
conv2,845,0.475329752420477,0.007626811217218818
conv2,846,0.46931002841257013,0.006697054471481493
conv2,847,0.4654049758972378,0.0075143595900726105
conv2,848,0.4651409174974487,0.006642755614361374
conv2,849,0.45997716082096507,0.007318209487015701
conv2,850,0.4550119699501095,0.006487010275847346
conv2,851,0.44751291489159883,0.007110618213858549
conv2,852,0.4446174514812601,0.00638351099098073
conv2,853,0.43939985353276284,0.006975239168819418
conv2,854,0.4364412678602035,0.00627751967194199
conv2,855,0.4286156300301478,0.006773893077865942
conv2,856,0.42065536368812473,0.006028677357484305
conv2,857,0.4137023571229958,0.006584837148352834
conv2,858,0.4055959534898183,0.005770030231567592
conv2,859,0.403026061981115,0.006454963592702762
conv2,860,0.4038483142023804,0.0057393884634266
conv2,861,0.4006722643285098,0.006356584986178964
conv2,862,0.40030914383644933,0.005668309091559448
conv2,863,0.39730075298018586,0.0062452189118628095
conv2,864,0.39190920568181153,0.005514360795860226
conv2,865,0.3856945061285865,0.00606928959458319
conv2,866,0.38504330537284315,0.0054794657296114
conv2,867,0.3786703191989817,0.005892006948528356
conv2,868,0.37641465375479577,0.00540036522419161
conv2,869,0.37322105713545334,0.005779821389651088
conv2,870,0.36612392838121477,0.005211223686237741
conv2,871,0.36559725544266486,0.005733884402846126
conv2,872,0.3641562948809959,0.005148884660943149
conv2,873,0.3608912924781569,0.00562049527300322
conv2,874,0.3569425611656873,0.005006550020226183
conv2,875,0.35446559624401996,0.005562936555221386
conv2,876,0.3498810650489665,0.004849937693305884
conv2,877,0.347064550391954,0.005489265155624593
conv2,878,0.34599632172270683,0.004768757813710755
conv2,879,0.34236193262472836,0.005378285977705844
conv2,880,0.337654691050217,0.004643517645327319
conv2,881,0.3365004725983067,0.005307399061694929
conv2,882,0.33484339887411624,0.0045936549411993745
conv2,883,0.3317150585600735,0.005234230508017813
conv2,884,0.32812157905782674,0.004489406478352234
conv2,885,0.32286620843865227,0.0051199914685908406
conv2,886,0.3189668924494001,0.004365709015681603
conv2,887,0.3148133523283331,0.005001718687117157
conv2,888,0.31046051425004617,0.004223714479996783
conv2,889,0.30680758081812615,0.0048890962596285685
conv2,890,0.30185910485174017,0.00411146761216095
conv2,891,0.29896661202117963,0.004794028304292493
conv2,892,0.29768680670074316,0.004064228948079216
conv2,893,0.2948937073193916,0.004731657449894466
conv2,894,0.2906775796997663,0.003957634246805064
conv2,895,0.28692993265064515,0.004620819313191909
conv2,896,0.2859356822626227,0.003896400357306975
conv2,897,0.2812626039746079,0.004499933869365528
conv2,898,0.27710076070311696,0.0037726914113843054
conv2,899,0.274061060007895,0.004400105806168368
conv2,900,0.2723853046476013,0.0036995123611452845
conv2,901,0.269210205017207,0.0043037889501886094
conv2,902,0.26782680985899127,0.003653087570539497
conv2,903,0.2642988755471873,0.004199909798938929
conv2,904,0.25973713565943923,0.003528905537507202
conv2,905,0.25556171096104835,0.004085421270885976
conv2,906,0.25713350038092125,0.0035366046947970546
conv2,907,0.25579477295737835,0.0040323299264876655
conv2,908,0.24947185365609462,0.0033859213699747215
conv2,909,0.2478814156964772,0.003986046014976342
conv2,910,0.2453349745719382,0.0033106234412161287
conv2,911,0.2404680314429354,0.0038655868055955675
conv2,912,0.23926418031746102,0.003262848344387951
conv2,913,0.23804299900271245,0.0038324900074770776
conv2,914,0.23530540099821232,0.003191934812484557
conv2,915,0.23426389316695334,0.00379408865429155
conv2,916,0.23429857421617256,0.003164930543367803
conv2,917,0.230810084272141,0.003692632831892195
conv2,918,0.22855479221554562,0.003094267176197366
conv2,919,0.22644873429970022,0.003643834083611686
conv2,920,0.22414322367236164,0.003013423343754044
conv2,921,0.22189601601276315,0.0035810108728609913
conv2,922,0.21984777613306386,0.00294592749548365
conv2,923,0.21763791710272376,0.0035172630379908428
conv2,924,0.21743282599638,0.00294122572136291
conv2,925,0.21513023025649647,0.0034508877485164295
conv2,926,0.21435999054556976,0.0028910201731906227
conv2,927,0.2125230405195171,0.0033931271353645717
conv2,928,0.2104455151079787,0.0028223505953061975
conv2,929,0.20700862315009236,0.0032886688810801236
conv2,930,0.20542315712042933,0.0027756190763052395
conv2,931,0.20260587400723518,0.003200393222053106
conv2,932,0.20033034873967598,0.0027289779743252533
conv2,933,0.196598323446956,0.003092289346285226
conv2,934,0.19353863591625836,0.002628597850302351
conv2,935,0.18988738581746617,0.0030041582162403306
conv2,936,0.1890880876511275,0.002594855068808968
conv2,937,0.1871198973806799,0.002962884154804082
conv2,938,0.1837326622153477,0.0025007110643001816
conv2,939,0.1816036696377715,0.0028961691594999598
conv2,940,0.17968461537290747,0.002458457934236657
conv2,941,0.17746883044153897,0.0028279468104041696
conv2,942,0.17519677756736576,0.0023895571901211598
conv2,943,0.17293112723447843,0.0027593832372036693
conv2,944,0.17194219160237345,0.0023430016472323623
conv2,945,0.17083448590164238,0.002719867611383038
conv2,946,0.16972164906234558,0.002316855773901503
conv2,947,0.1690081075041203,0.002691098998783304
conv2,948,0.1682433026744372,0.0022912646110929153
conv2,949,0.16570844041142155,0.0026255483972434453
conv2,950,0.16220604999326893,0.0022051489470285377
conv2,951,0.160395831196554,0.002571564718065845
conv2,952,0.15898057832798368,0.0021449075121241154
conv2,953,0.15698535205090036,0.0025152612271640232
conv2,954,0.15512615201506752,0.0020926721840251127
conv2,955,0.1537697843039047,0.002468967840107145
conv2,956,0.1520584913249943,0.002037400753450306
conv2,957,0.15059437794030764,0.0024263449151327044
conv2,958,0.14848520502093623,0.001985474721333739
conv2,959,0.14583270587033229,0.0023515140324749007
conv2,960,0.145298031435209,0.0019470947379141021
conv2,961,0.14419375393676176,0.0023199829808769746
conv2,962,0.14303885789365403,0.0018953953349990058
conv2,963,0.14121852832195525,0.0022631806435618636
conv2,964,0.13831000381774922,0.0018339619900648674
conv2,965,0.13518458684822687,0.0021871177432370706
conv2,966,0.13385907159883503,0.0017976152068708486
conv2,967,0.13190403348202384,0.00213387916238778
conv2,968,0.13081065285543234,0.0017545620734071795
conv2,969,0.12809243974445184,0.0020578036725619597
conv2,970,0.12666735316821812,0.001713784155216846
conv2,971,0.12457099176781178,0.0019969239214637563
conv2,972,0.12359304896136591,0.0016743147073770344
conv2,973,0.1218186896609095,0.0019428847447397455
conv2,974,0.12149227791860212,0.0016519467518254223
conv2,975,0.11901806711936815,0.0018821360233775499
conv2,976,0.11795472174335525,0.0016098338303512155
conv2,977,0.11626062513506778,0.0018246859823728145
conv2,978,0.11472184758139652,0.0015767821241873317
conv2,979,0.11348643104623804,0.0017819703245034397
conv2,980,0.11291730925030188,0.0015543388238801878
conv2,981,0.11131823658511235,0.0017332626880209182
conv2,982,0.11054453423197387,0.001519018896369549
conv2,983,0.10942750179900652,0.0016959743294881115
conv2,984,0.1079797222181355,0.001478957962278618
conv2,985,0.10673707610009514,0.0016615497932533118
conv2,986,0.10556289758482476,0.0014358985282871474
conv2,987,0.1045086146652416,0.0016277107924115998
conv2,988,0.10310634382333653,0.0013973813165939451
conv2,989,0.10183217170982145,0.001587919986988831
head,0,1.7373467366984776,0.2122279503533862
head,1,1.5479272237862607,0.17940259382674328
head,2,1.3148113568393585,0.15251040250427558
head,3,1.1123283636721486,0.13026715174758646
head,4,0.9282004145314648,0.11216019652573905
head,5,0.7410144508289431,0.09772885621575705
head,6,0.6065787901618226,0.08587220669702121
head,7,0.49591395039147346,0.07611653961484792
head,8,0.40755028834227136,0.06791610405978647
head,9,0.3345288174693134,0.060893010934369815
head,10,0.2972663486821433,0.054647091103123796
head,11,0.26587240214597385,0.049153981293995314
head,12,0.23667867537443366,0.044257464784333976
head,13,0.2020381047438335,0.04001475543929828
head,14,0.1788568092737174,0.03626887333682543
head,15,0.16177714292811624,0.03288999982893906
head,16,0.15274267246845147,0.029803461004613428
head,17,0.14054765394641083,0.027017235090868556
head,18,0.12595107123111263,0.024460239757099548
head,19,0.11642691625415459,0.022124948944291158
head,20,0.10477188341202923,0.020010955713032283
head,21,0.0948247818848328,0.018069605284048076
head,22,0.08810483236076014,0.016269949388783025
head,23,0.08403218692614794,0.01456601214659501
head,24,0.07582235661712074,0.013019523935815628
head,25,0.07139786871084657,0.011568182013422613
head,26,0.06504764547120226,0.010275177035413422
head,27,0.057668030598322935,0.009130725483430585
head,28,0.05070534581624969,0.008115488916905937
head,29,0.04651493467775696,0.007190561871934282
head,30,0.04295361111573276,0.0063438830843940515
head,31,0.03793865000388735,0.005583003879898681
head,32,0.031173209251590697,0.005034407160019387
head,33,0.02827520811449991,0.004503159358558401
head,34,0.02215853802154376,0.004167377998937803
head,35,0.018812250281774787,0.004111064394764486
head,36,0.021607075648589213,0.003973679098117349
head,37,0.020068648379461568,0.004278556256900646
head,38,0.020273645611028127,0.004053047004266109
head,39,0.021042463160624157,0.004299285740599304
head,40,0.02098508035601771,0.004068974956250265
head,41,0.02381726767290795,0.004455810613640392
head,42,0.024038834802131773,0.004106187959622656
head,43,0.023913064892236685,0.004349273615688131
head,44,0.027904577280850065,0.004154738815542323
head,45,0.029389720582495296,0.004226558020537324
head,46,0.029105407919837442,0.0043586821598162115
head,47,0.03028773157570219,0.0043633103629866655
head,48,0.030750193028779137,0.004219027818976377
head,49,0.028671502397178406,0.004409549272734558
head,50,0.0299583568151423,0.004337150003300003
head,51,0.030320047485930604,0.004384301326655179
head,52,0.031962717023707066,0.004448153621046451
head,53,0.029815206023379004,0.004344102411639117
head,54,0.03071228832734669,0.004562928671215327
head,55,0.030248425484687577,0.004325968669588733
head,56,0.03120553277272553,0.00464172871120381
head,57,0.031162684936846072,0.004337512542495228
head,58,0.030186880655593742,0.0045063743871350415
head,59,0.029194100355093778,0.004420806747847208
head,60,0.029433473566333933,0.004584449255538643
head,61,0.028874014747764003,0.004610369182423834
head,62,0.02892419441924451,0.004596885271762174
head,63,0.03101506398712311,0.004609928547926119
head,64,0.031619419572208006,0.004730723430861997
head,65,0.032310043693176284,0.004528092678646328
head,66,0.03214575971586185,0.00476338005922789
head,67,0.03188211302427672,0.004566118108135607
head,68,0.03247829105505879,0.004814476024884181
head,69,0.03295232230408386,0.004667403044664318
head,70,0.03382256108966026,0.0049028003785100025
head,71,0.03368536530590184,0.004631567913557028
head,72,0.03410667872293122,0.004938631386535312
head,73,0.03327797117898341,0.004655141198757321
head,74,0.03377518996643379,0.0050065066204945975
head,75,0.03324295106977327,0.0046474787011770696
head,76,0.03451004210121019,0.005026335748415274
head,77,0.034087946645514726,0.004703320339424943
head,78,0.03443631913071008,0.005085345112459335
head,79,0.034297931270636677,0.004741127510227415
head,80,0.034450114844560294,0.005244208483146589
head,81,0.03355533965502892,0.004774424036441885
head,82,0.03438957209475914,0.005219753555260839
head,83,0.03517658766345248,0.004904543479671028
head,84,0.0335941409160369,0.005293973202082699
head,85,0.03436774198734716,0.004928930125734096
head,86,0.03349869442567291,0.0054548333476497676
head,87,0.03562457938584574,0.0050860091097828415
head,88,0.036669434667249125,0.005307411788733317
head,89,0.037618487197396085,0.0052441771139413226
head,90,0.0399227067584107,0.005471875301495583
head,91,0.0395998460428716,0.005259719480941206
head,92,0.03705190588566242,0.005400033435325177
head,93,0.03868890011996309,0.005240612621146083
head,94,0.03936753426046189,0.005497214322724431
head,95,0.03910182754270392,0.005254673365472874
head,96,0.039734288561657484,0.005594319897732236
head,97,0.039803706822037176,0.005304944849361819
head,98,0.039978555197008984,0.0056935925805151315
head,99,0.0400088120084736,0.005368406337597877
head,100,0.04085479583224061,0.005659426679310359
head,101,0.039755435791225924,0.005398652383477535
head,102,0.038830063818481544,0.005788799358165431
head,103,0.03930436979652788,0.005432051264317371
head,104,0.041172130245820344,0.005805995231200954
head,105,0.04044956140631104,0.005478137161381703
head,106,0.04093739489199507,0.005785208191620267
head,107,0.03982912615033897,0.005480041870156597
head,108,0.04045141228336224,0.0058982019479802885
head,109,0.040508803248520756,0.0055122523368392245
head,110,0.041043766456147227,0.005872644117933494
head,111,0.041244410738702685,0.005578760121891364
head,112,0.04114578884713357,0.005989142384085704
head,113,0.04105758930295057,0.005611567684704994
head,114,0.04145628322823679,0.005959711043789056
head,115,0.04164285125763162,0.005655494076858027
head,116,0.04194927120240208,0.005958375371066532
head,117,0.04212207184531514,0.005719292962357237
head,118,0.04192056677025045,0.005872120514953713
head,119,0.04259238136620255,0.005854571921822639
head,120,0.04246552276790135,0.0059457982185186315
head,121,0.04316588601111958,0.005834573632029901
head,122,0.042954903279698725,0.005999081080472511
head,123,0.04314763298983216,0.0058051420191821855
head,124,0.042059216914145,0.006041466352578944
head,125,0.042453209852943326,0.005790024429774023
head,126,0.04271366995572775,0.006104115233255677
head,127,0.04298081270955188,0.005871198131659548
head,128,0.043636482590739385,0.006149345737722686
head,129,0.04364962884390353,0.005897847490897484
head,130,0.04380261873756303,0.006166121007939209
head,131,0.043347710519168914,0.005976947008925232
head,132,0.04401520311991166,0.0062908084866736165
head,133,0.04350680881596774,0.006006357289121624
head,134,0.04437559822638757,0.006330283460045788
head,135,0.04540827153143,0.006081124173180437
head,136,0.04468821991875506,0.006280613437314956
head,137,0.04532178273526463,0.006193979434613917
head,138,0.043932365149555286,0.006223964156109719
head,139,0.044608142952665,0.006347491309112886
head,140,0.04709686780389191,0.0064033535330218485
head,141,0.04641465928779878,0.00623817233126088
head,142,0.04585608182251679,0.0064043827520341955
head,143,0.04684138494651737,0.006324073160519564
head,144,0.047324916207001175,0.006442872321179599
head,145,0.04758371012503849,0.006357150886120686
head,146,0.047747019411791415,0.006449610153013974
head,147,0.04667399959349094,0.006507799133780166
head,148,0.051045450349266774,0.006596981444949135
head,149,0.050085506077842866,0.006412816794457235
head,150,0.050719363048256784,0.006629274295852889
head,151,0.05121802460856585,0.006473236166075833
head,152,0.052053118206524356,0.0066743071143361135
head,153,0.05242082304190726,0.006514144914860532
head,154,0.055141681762388255,0.006787002412700608
head,155,0.05495662194355476,0.006440719515349193
head,156,0.055147356157122705,0.006774450415184562
head,157,0.054388989813450445,0.006467014667379043
head,158,0.054900473600909834,0.00679260491871858
head,159,0.05575120885276216,0.006494554831618335
head,160,0.055378961744586744,0.006793615215951181
head,161,0.055499899126487395,0.0065446973233539985
head,162,0.05755717156450495,0.0068943509909151985
head,163,0.05704995349905825,0.006556217045555665
head,164,0.057579131409498066,0.006981707767755153
head,165,0.057882087187623006,0.006621816597562354
head,166,0.05945261810038693,0.0070343223593782684
head,167,0.05967336439565592,0.006646517930072337
head,168,0.05918081756416178,0.0070342647644628204
head,169,0.058855461734083035,0.006713485053490283
head,170,0.061700525689290936,0.007119921107947739
head,171,0.061172025762401695,0.006766796024876578
head,172,0.06223902543157378,0.0071377417024941665
head,173,0.060402869487686583,0.006846233864312974
head,174,0.06194826760041462,0.00722547615297783
head,175,0.0609082319480569,0.006898488182085025
head,176,0.06198481873168884,0.007319194098703037
head,177,0.06123529515012809,0.006930427408182235
head,178,0.06409214108706332,0.007423417402936323
head,179,0.06392311810566319,0.006971210123854827
head,180,0.06518732011866787,0.007449165352929273
head,181,0.06424356453475659,0.007061664552620417
head,182,0.06480081050638849,0.0074930907526641576
head,183,0.06606111323422674,0.007078222872142072
head,184,0.06768132694803126,0.007572670542688398
head,185,0.06624673148827867,0.007084846794108711
head,186,0.06689239809218397,0.0075994173079056565
head,187,0.06631906842273828,0.007178239493676256
head,188,0.06805844010414328,0.007627002815224983
head,189,0.06579910430828537,0.007238895817630734
head,190,0.06866844486400253,0.007767445748245594
head,191,0.06620085208911562,0.007255752319168304
head,192,0.06685633248374269,0.007825279694863463
head,193,0.06367703476603596,0.0072829840836978466
head,194,0.06393565043849146,0.007891808983125094
head,195,0.06528145592619462,0.007296726509158265
head,196,0.07111353269744035,0.007949783775438791
head,197,0.07281845863064115,0.007431849342679639
head,198,0.07632590037763634,0.007961780594208287
head,199,0.07429947533817886,0.007516770726793857
head,200,0.07691994338763772,0.008048229784189623
head,201,0.07582224310376655,0.007552977033805558
head,202,0.07712112220983697,0.008085220867881236
head,203,0.0755754646762082,0.007563471797060398
head,204,0.07606534412739648,0.008107339446784736
head,205,0.0762557470030211,0.007667349126097099
head,206,0.07408624074294773,0.008030815702556662
head,207,0.07337999058620143,0.007735832343313348
head,208,0.0747612168296872,0.00809402024651217
head,209,0.0717872083323637,0.00784580574533893
head,210,0.07003766058133892,0.008100236691291606
head,211,0.06902113223525186,0.007862304030205316
head,212,0.0741012185391205,0.008248050533629064
head,213,0.07323479220963208,0.00787562515991275
head,214,0.07653061675965007,0.008322590240347628
head,215,0.0754281098254238,0.007868536498471985
head,216,0.08132675574278833,0.008433088518708075
head,217,0.07960424768308824,0.007946368151568357
head,218,0.08017126702672348,0.008413121151746028
head,219,0.07922047366902317,0.007966005939477806
head,220,0.08299340286329553,0.008503254457004127
head,221,0.07967021664518825,0.008087559735800578
head,222,0.08002591124045551,0.008518330166711665
head,223,0.07970454088005842,0.008081896044580227
head,224,0.08714207265881009,0.008742962949105863
head,225,0.08606105156558871,0.008110964906778819
head,226,0.09165401311171896,0.008890180913431895
head,227,0.08771412050989935,0.008250912046317992
head,228,0.09012038360320336,0.00894566120264995
head,229,0.08939598291095995,0.008307164834591567
head,230,0.09139777861987253,0.008997864967553865
head,231,0.08854694424604216,0.008394745632681192
head,232,0.08495729178478716,0.008979199021656649
head,233,0.08073031941779647,0.008439832627285732
head,234,0.08371250786012878,0.009063572311409175
head,235,0.08416767835050169,0.008435920441144776
head,236,0.08418347411437191,0.009089611557375381
head,237,0.08429084532287759,0.00848039243935237
head,238,0.08936440935069188,0.009155895465224892
head,239,0.08754070511921318,0.008546176154774524
head,240,0.09327032362692235,0.009270877925144423
head,241,0.09115125810728915,0.008560048613269367
head,242,0.0984880453373783,0.009458400875020133
head,243,0.0962215664631573,0.008623711251993953
head,244,0.09580051683899461,0.009415741167627383
head,245,0.09317315330228636,0.008705381476364047
head,246,0.09426522514772463,0.00946487014662218
head,247,0.0936228746608846,0.008689318031573329
head,248,0.09790329791521954,0.00959102562855402
head,249,0.09401600319842393,0.008720259072641406
head,250,0.0981089550525823,0.009671763349116867
head,251,0.10160192647357624,0.008739826653564795
head,252,0.09355082683338892,0.009548731416251757
head,253,0.09279151816294745,0.00890967529548329
head,254,0.09456945865639571,0.009571464728531728
head,255,0.09023313981276546,0.008949720642435315
head,256,0.08116108287476022,0.009450225246441504
head,257,0.08725855079320645,0.008891442138320008
head,258,0.09582910168742706,0.009611141909734038
head,259,0.09571646251478619,0.008942128886505068
head,260,0.09502395084782146,0.009609754699335714
head,261,0.0942984022140027,0.008980684240814163
head,262,0.09700150968803893,0.009644087445987456
head,263,0.09760485868218594,0.00899514670728767
head,264,0.10337888797674984,0.009766724323694027
head,265,0.10457685239888037,0.008938933101447907
head,266,0.10398689840155502,0.009782636736925511
head,267,0.10314755856491925,0.008978170489686929
head,268,0.106069501672415,0.009836493077896434
head,269,0.10538864979212571,0.009031270882441165
head,270,0.10736390996940337,0.009876427612992227
head,271,0.10617328930476576,0.009073916801809499
head,272,0.10528751547674133,0.009857339073749666
head,273,0.10444979018818332,0.009115859915671046
head,274,0.1091318627324549,0.00996209790379082
head,275,0.11138907326787241,0.009082483842576974
head,276,0.11478796405801903,0.010039208870257658
head,277,0.11475927720859896,0.009088373731191717
head,278,0.11394106892649697,0.010072098682294538
head,279,0.11595408235998607,0.009096576048457879
head,280,0.11516801819698672,0.010074992917106023
head,281,0.1170876955776722,0.009154700312879176
head,282,0.11574852849726264,0.010068723888186047
head,283,0.11586731598925432,0.009164685234460984
head,284,0.11810559008153276,0.010080874334898769
head,285,0.11510140435092152,0.009201518007856228
head,286,0.11676191101417699,0.010100957868210646
head,287,0.11710162934025717,0.009188164023329443
head,288,0.11975409528763387,0.01019764276109507
head,289,0.12334094958891197,0.009179274862275606
head,290,0.13038381690978815,0.010305338249111482
head,291,0.1282296463322391,0.009188701361777664
head,292,0.1309992321570317,0.010389939812847733
head,293,0.12755728544613193,0.009199322766039528
head,294,0.12901723417056674,0.01041868999134511
head,295,0.12664358217534574,0.009254240087582737
head,296,0.12455973816957401,0.010359476843864167
head,297,0.12051386967088834,0.009368580592693715
head,298,0.119200138896899,0.010329304618945778
head,299,0.12007780322377097,0.009348313250833504
head,300,0.1261152338647057,0.01049693857223081
head,301,0.1286187124331268,0.009314466054454426
head,302,0.1324195289595056,0.010646246009642592
head,303,0.13251594019126636,0.009308358490900956
head,304,0.1321184663559431,0.010652490820676371
head,305,0.1336199523744829,0.009338853656620233
head,306,0.13703714757453178,0.010705480673059079
head,307,0.13233950129802166,0.009403422514652178
head,308,0.13263465762877052,0.010704268162887066
head,309,0.12788463636186573,0.009459139291701887
head,310,0.12995627571816315,0.010752203547907884
head,311,0.12993485607164312,0.009510426828070755
head,312,0.1317949636092582,0.010782242556494773
head,313,0.13364935256374044,0.009553759696105361
head,314,0.1342005293497633,0.010816178894573997
head,315,0.13468868664602937,0.009592093551099955
head,316,0.1339270136719248,0.010849215720200476
head,317,0.13681267118636042,0.009563241603062215
head,318,0.13776384080723938,0.010895842612013176
head,319,0.13918602144470393,0.009583961738385783
head,320,0.13828422203718893,0.010912529927502763
head,321,0.139213951319412,0.009623410034406955
head,322,0.13880780242718124,0.010927489913229258
head,323,0.13860002267736565,0.009668678023030031
head,324,0.13496808726222864,0.010898918457652423
head,325,0.1363994062426551,0.009701528193602961
head,326,0.13740624944377666,0.010944502493206436
head,327,0.14033202173957618,0.00967457059176785
head,328,0.14290816576409116,0.010999398294967119
head,329,0.13883883857118157,0.009743724468541458
head,330,0.1374362839609692,0.011050689521178606
head,331,0.1368584368087174,0.009762414539199286
head,332,0.13436883635659289,0.01103795824103338
head,333,0.13661078321508843,0.00974162015934203
head,334,0.13669855558995078,0.01103144333945305
head,335,0.14416865096364814,0.009701839306514118
head,336,0.146194885842735,0.011077661361217147
head,337,0.14875616537568406,0.009713402544751924
head,338,0.14755979546219786,0.011071303734951668
head,339,0.14959198263443896,0.009734475721770311
head,340,0.149513811777572,0.011096554006627417
head,341,0.14789789642994788,0.009767342835981527
head,342,0.14970369909986272,0.011109870637682564
head,343,0.14909852883322924,0.009792399840917346
head,344,0.1500603160778201,0.011108316615310669
head,345,0.1483384937985361,0.00983020620498162
head,346,0.1503221007148557,0.01117426997307307
head,347,0.15238010674732122,0.0098649647534804
head,348,0.1551510538863676,0.011237832478913481
head,349,0.15111165940744775,0.009874167251561742
head,350,0.14987048727201016,0.01123855052379148
head,351,0.14791652071642372,0.009920927878258011
head,352,0.1511492639574878,0.011294465153056717
head,353,0.15070921858097824,0.009947827420678143
head,354,0.154289929262595,0.011383782742059886
head,355,0.15833368143777427,0.009926127451872591
head,356,0.1582724294227836,0.011363213055306057
head,357,0.16165292504939976,0.009952521998575289
head,358,0.16103344013756327,0.011388399899378112
head,359,0.16281087608351805,0.00999585204326729
head,360,0.16060530118141247,0.011328317472011164
head,361,0.1620904969729686,0.009970178209671146
head,362,0.16429107950930205,0.011405028707362923
head,363,0.1620189477359552,0.00997042107739018
head,364,0.16270936411606718,0.01142135318876931
head,365,0.15934380308484747,0.010013569476575326
head,366,0.16173412313757893,0.011429593529519977
head,367,0.16377473445282623,0.010020252870509835
head,368,0.165980741402606,0.011474459534052414
head,369,0.16638006691499677,0.01002623789570101
head,370,0.1673640796171162,0.011494790157126712
head,371,0.1662957891877704,0.010057309425286466
head,372,0.16828577244070397,0.011535924984714674
head,373,0.1677751294323314,0.010066161325965368
head,374,0.17099264108058498,0.011616431683637721
